customer_id,age,tenure,monthly_charges,support_tickets,contract_type,internet_service,payment_method,churn
CUST-00736,63,,65.49232442876165,0,monthly,dsl,paypal,0
CUST-00737,38,19.0,70.35180207183762,1,yearly,dsl,credit_card,0
CUST-00738,63,34.0,64.62127085572178,1,yearly,fiber,bank_transfer,0
CUST-00739,73,63.0,49.66523969133309,3,monthly,fiber,credit_card,1
CUST-00740,68,16.0,56.5116204519715,3,yearly,dsl,bank_transfer,0
CUST-00741,65,47.0,65.5785201606801,3,yearly,none,credit_card,0
CUST-00742,57,32.0,72.2700005902512,2,yearly,dsl,bank_transfer,0
CUST-00743,34,8.0,85.1197895637642,2,monthly,dsl,bank_transfer,0
CUST-00744,67,51.0,97.02140512377179,2,monthly,dsl,credit_card,0
CUST-00745,40,59.0,62.64130691181875,2,monthly,fiber,credit_card,1
CUST-00746,50,41.0,58.596095097116056,3,monthly,fiber,credit_card,0
CUST-00747,37,12.0,80.94139183835766,5,monthly,fiber,credit_card,1
CUST-00748,37,11.0,85.27112291027136,2,monthly,none,credit_card,1
CUST-00749,27,30.0,59.14498916852786,5,monthly,dsl,paypal,0
CUST-00750,77,36.0,89.7598369241543,4,monthly,none,credit_card,0
CUST-00751,27,39.0,94.48963352889933,0,two_year,fiber,credit_card,0
CUST-00752,23,17.0,102.29216164146683,1,yearly,dsl,bank_transfer,0
CUST-00753,76,36.0,114.45802266799556,3,monthly,dsl,credit_card,1
CUST-00754,52,21.0,48.339596533514026,3,two_year,fiber,credit_card,0
CUST-00755,45,49.0,70.34745523331279,1,monthly,fiber,bank_transfer,0
CUST-00756,63,57.0,70.2819424154665,3,monthly,dsl,bank_transfer,0
CUST-00757,41,46.0,67.5481607866873,2,yearly,dsl,paypal,0
CUST-00758,25,0.0,53.768427009746596,0,monthly,dsl,credit_card,0
CUST-00759,63,71.0,32.860949919223216,3,monthly,fiber,bank_transfer,0
CUST-00760,28,1.0,72.3169861507251,6,monthly,dsl,paypal,0
CUST-00761,52,71.0,50.791108511302184,4,monthly,fiber,paypal,0
CUST-00762,76,2.0,72.14983701869062,4,yearly,fiber,paypal,1
CUST-00763,76,37.0,50.14891145752866,0,monthly,dsl,credit_card,0
CUST-00764,40,7.0,42.50854135389147,4,monthly,fiber,paypal,1
CUST-00765,66,6.0,75.85745900942244,2,monthly,none,paypal,0
CUST-00766,55,49.0,73.7730381701624,4,monthly,fiber,bank_transfer,1
CUST-00767,47,52.0,84.48204928302333,3,monthly,fiber,bank_transfer,0
CUST-00768,26,8.0,124.64659416044063,4,two_year,fiber,paypal,1
CUST-00769,41,70.0,76.93223828027116,3,yearly,dsl,credit_card,0
CUST-00770,58,,82.12704417660323,3,monthly,fiber,bank_transfer,0
CUST-00771,79,22.0,43.06096677831687,0,yearly,fiber,bank_transfer,0
CUST-00772,18,21.0,37.82731398659064,3,monthly,fiber,bank_transfer,1
CUST-00773,62,33.0,109.57073616933334,2,monthly,fiber,bank_transfer,0
CUST-00774,70,12.0,46.913005501667406,1,monthly,dsl,credit_card,0
CUST-00775,76,30.0,43.90139821328395,1,monthly,fiber,credit_card,0
CUST-00776,44,15.0,69.02252696958618,2,yearly,fiber,credit_card,1
CUST-00777,25,3.0,67.74518966556529,4,two_year,dsl,bank_transfer,0
CUST-00778,34,26.0,47.43733733891771,3,monthly,fiber,bank_transfer,0
CUST-00779,70,48.0,62.3756695321725,1,monthly,dsl,paypal,1
CUST-00780,72,54.0,100.73439294125261,4,yearly,fiber,bank_transfer,1
CUST-00781,57,25.0,49.85015977920506,3,monthly,dsl,bank_transfer,0
CUST-00782,25,23.0,35.15818789084571,2,monthly,fiber,credit_card,0
CUST-00783,25,56.0,93.5648405224948,1,two_year,fiber,bank_transfer,0
CUST-00784,47,49.0,82.30742279845092,2,yearly,fiber,paypal,0
CUST-00785,54,59.0,54.48703448378346,6,two_year,none,bank_transfer,0
CUST-00786,20,65.0,30.445824596827052,2,monthly,fiber,paypal,0
CUST-00787,60,59.0,51.38441608903592,4,monthly,none,paypal,0
CUST-00788,51,67.0,68.63238907876821,2,monthly,none,credit_card,0
CUST-00789,18,29.0,99.14180224709548,0,two_year,fiber,bank_transfer,0
CUST-00790,23,28.0,44.08545062825858,0,monthly,fiber,bank_transfer,0
CUST-00791,46,23.0,67.88700296221316,3,monthly,fiber,bank_transfer,0
CUST-00792,62,,86.87861649737245,1,monthly,none,credit_card,0
CUST-00793,69,53.0,,3,yearly,dsl,credit_card,0
CUST-00794,44,51.0,95.8446541984725,2,yearly,dsl,credit_card,0
CUST-00795,36,,40.43873569483907,1,yearly,fiber,bank_transfer,0
CUST-00796,78,12.0,78.29988733642337,0,monthly,dsl,credit_card,1
CUST-00797,46,,76.16707874026861,5,yearly,fiber,credit_card,0
CUST-00798,37,15.0,97.11465978659612,5,monthly,fiber,bank_transfer,0
CUST-00799,45,64.0,83.77310952233852,3,monthly,fiber,credit_card,0
CUST-00800,18,19.0,10.567737706750473,1,monthly,fiber,paypal,0
CUST-00801,36,10.0,50.38051882110022,0,monthly,none,credit_card,0
CUST-00802,49,41.0,73.455128233832,0,monthly,dsl,credit_card,0
CUST-00803,74,,65.12550284700532,6,two_year,fiber,paypal,0
CUST-00804,63,65.0,81.94026824391926,4,monthly,fiber,paypal,0
CUST-00805,66,6.0,89.73416389174264,6,monthly,dsl,bank_transfer,1
CUST-00806,51,23.0,85.21129341074197,3,yearly,dsl,bank_transfer,0
CUST-00807,24,11.0,64.64312643613837,4,yearly,fiber,credit_card,1
CUST-00808,42,,23.84157472198799,3,monthly,fiber,bank_transfer,0
CUST-00809,79,38.0,58.612968778629565,2,yearly,dsl,credit_card,0
CUST-00810,20,20.0,80.40920370347388,1,monthly,none,bank_transfer,0
CUST-00811,72,4.0,42.73881868623806,0,monthly,dsl,credit_card,0
CUST-00812,60,36.0,85.7818682530394,5,yearly,fiber,bank_transfer,0
CUST-00813,35,3.0,92.70983243168261,5,yearly,dsl,credit_card,1
CUST-00814,66,,73.17167440739607,2,monthly,fiber,credit_card,1
CUST-00815,69,0.0,10.0,3,monthly,none,credit_card,0
CUST-00816,20,6.0,38.04779093220492,5,monthly,fiber,bank_transfer,1
CUST-00817,24,,117.15472896390204,6,monthly,fiber,credit_card,1
CUST-00818,59,61.0,56.33655517429055,2,two_year,fiber,bank_transfer,0
CUST-00819,79,55.0,20.3964194217751,4,monthly,fiber,credit_card,0
CUST-00820,19,7.0,100.88118470775682,5,two_year,fiber,bank_transfer,0
CUST-00821,59,2.0,70.33388978859182,1,monthly,dsl,credit_card,1
CUST-00822,26,24.0,97.62351222394314,2,yearly,dsl,paypal,0
CUST-00823,58,46.0,76.92396688048413,4,monthly,dsl,credit_card,0
CUST-00824,56,53.0,81.46397840530422,1,monthly,fiber,credit_card,0
CUST-00825,23,59.0,79.07523119286292,4,monthly,fiber,credit_card,0
CUST-00826,60,24.0,87.437207798025,1,monthly,fiber,credit_card,0
CUST-00827,73,12.0,126.93576121390245,3,two_year,fiber,bank_transfer,1
CUST-00828,71,1.0,94.2751583989797,2,yearly,fiber,credit_card,1
CUST-00829,19,10.0,30.491517053861628,2,yearly,none,paypal,1
CUST-00830,33,4.0,81.16653788197259,3,monthly,none,bank_transfer,0
CUST-00831,32,61.0,98.53701920258044,2,yearly,fiber,credit_card,0
CUST-00832,46,19.0,100.06752016340364,4,yearly,dsl,bank_transfer,0
CUST-00833,26,59.0,59.33487542352251,1,yearly,dsl,credit_card,0
CUST-00834,70,39.0,,2,yearly,fiber,credit_card,0
CUST-00835,66,38.0,93.19355998878012,1,yearly,dsl,credit_card,0
CUST-00836,68,32.0,134.31293592424325,4,monthly,fiber,credit_card,1
CUST-00837,30,58.0,51.24995659378721,1,two_year,fiber,credit_card,0
CUST-00838,18,3.0,57.31498558998937,5,monthly,none,paypal,1
CUST-00839,74,6.0,62.347023788501154,1,monthly,dsl,bank_transfer,1
CUST-00840,35,30.0,57.74444624903062,2,two_year,fiber,paypal,0
CUST-00841,58,28.0,47.74948125590993,1,monthly,fiber,credit_card,0
CUST-00842,74,39.0,10.0,2,monthly,none,paypal,0
CUST-00843,20,53.0,59.13251315692165,2,monthly,fiber,credit_card,0
CUST-00844,18,42.0,79.23395149249761,4,monthly,none,credit_card,0
CUST-00845,18,18.0,57.669453862352235,1,two_year,none,paypal,0
CUST-00846,27,23.0,118.38452958822774,1,yearly,fiber,credit_card,0
CUST-00847,21,54.0,70.33439531789656,4,monthly,dsl,credit_card,0
CUST-00848,68,,102.27572637960338,2,two_year,dsl,paypal,0
CUST-00849,55,36.0,76.53551031824921,1,yearly,dsl,bank_transfer,0
CUST-00850,78,38.0,90.66018274733145,1,two_year,fiber,bank_transfer,0
CUST-00851,67,54.0,76.98103884833905,2,monthly,fiber,credit_card,0
CUST-00852,77,51.0,104.21961579758907,4,monthly,fiber,credit_card,1
CUST-00853,32,33.0,71.39848375331002,2,monthly,dsl,paypal,0
CUST-00854,35,22.0,82.40301770221964,1,monthly,dsl,credit_card,0
CUST-00855,70,26.0,79.15832334125109,5,yearly,dsl,credit_card,0
CUST-00856,33,29.0,62.79286354681703,0,monthly,dsl,credit_card,0
CUST-00857,21,15.0,80.12455797311692,3,monthly,fiber,paypal,0
CUST-00858,59,,,3,yearly,fiber,bank_transfer,0
CUST-00859,67,15.0,63.24007644761395,2,monthly,dsl,bank_transfer,1
CUST-00860,78,46.0,80.48662232133121,1,monthly,dsl,paypal,0
CUST-00861,75,54.0,101.44447377173607,2,yearly,dsl,credit_card,0
CUST-00862,25,69.0,98.506332023607,4,two_year,fiber,paypal,0
CUST-00863,65,8.0,70.29291044298414,1,monthly,fiber,credit_card,0
CUST-00864,70,54.0,10.415282426065957,1,two_year,none,credit_card,0
CUST-00865,61,6.0,82.91757046621166,3,yearly,fiber,credit_card,1
CUST-00866,68,24.0,14.513143534423683,2,yearly,fiber,paypal,0
CUST-00867,69,12.0,,3,monthly,dsl,paypal,1
CUST-00868,45,11.0,74.23684677983151,2,yearly,dsl,bank_transfer,0
CUST-00869,20,12.0,94.99185049679973,1,yearly,none,credit_card,0
CUST-00870,46,3.0,47.447221545473724,2,monthly,none,credit_card,0
CUST-00871,30,59.0,31.18731316749864,4,two_year,dsl,credit_card,0
CUST-00872,25,4.0,,0,two_year,fiber,credit_card,0
CUST-00873,25,28.0,69.15991400109645,5,monthly,fiber,credit_card,1
CUST-00874,61,50.0,,2,yearly,none,bank_transfer,0
CUST-00875,49,71.0,72.11653201831909,4,monthly,fiber,bank_transfer,0
CUST-00876,51,61.0,139.1858973008065,0,yearly,none,paypal,0
CUST-00877,64,,,3,yearly,dsl,bank_transfer,0
CUST-00878,51,71.0,96.23746514658298,5,monthly,fiber,credit_card,0
CUST-00879,57,47.0,91.09842228883389,4,monthly,dsl,bank_transfer,0
CUST-00880,23,12.0,106.98655359630482,2,monthly,dsl,credit_card,1
CUST-00881,70,32.0,65.24820817748137,7,two_year,fiber,bank_transfer,0
CUST-00882,45,66.0,18.630967308117658,1,monthly,fiber,bank_transfer,0
CUST-00883,27,28.0,65.28534667484975,0,two_year,dsl,credit_card,0
CUST-00884,68,13.0,90.29339274991254,5,monthly,fiber,credit_card,1
CUST-00885,63,63.0,45.75499012212316,4,monthly,fiber,paypal,0
CUST-00886,21,68.0,65.59085123776674,2,two_year,dsl,bank_transfer,0
CUST-00887,29,70.0,52.70575642494217,2,yearly,dsl,bank_transfer,0
CUST-00888,18,68.0,107.55073129607825,0,monthly,dsl,bank_transfer,0
CUST-00889,34,62.0,88.7364253851641,4,monthly,none,bank_transfer,1
CUST-00890,24,32.0,86.28851551609897,2,monthly,none,credit_card,0
CUST-00891,62,13.0,85.54003282802428,4,monthly,fiber,paypal,0
CUST-00892,50,44.0,69.06876868619683,1,monthly,fiber,paypal,0
CUST-00893,78,15.0,74.93890706318759,4,yearly,dsl,credit_card,0
CUST-00894,64,34.0,40.37038548669206,0,monthly,fiber,credit_card,0
CUST-00895,55,47.0,15.338950531235811,0,monthly,dsl,bank_transfer,0
CUST-00896,49,68.0,73.7520282586256,1,monthly,dsl,bank_transfer,1
CUST-00897,21,20.0,78.0997564068036,4,monthly,fiber,credit_card,1
CUST-00898,22,18.0,100.23161421063443,3,two_year,dsl,bank_transfer,0
CUST-00899,56,52.0,109.28339540205918,1,monthly,dsl,bank_transfer,0
CUST-00900,18,0.0,109.24996212497366,2,monthly,none,bank_transfer,1
CUST-00901,20,,45.04941016765306,0,yearly,fiber,credit_card,0
CUST-00902,31,53.0,61.19337412625577,2,two_year,none,credit_card,0
CUST-00903,72,,82.00835739703449,2,yearly,fiber,credit_card,1
CUST-00904,46,27.0,,2,yearly,dsl,paypal,1
CUST-00905,61,59.0,107.0024800928479,1,two_year,none,bank_transfer,0
CUST-00906,43,26.0,97.9849290499595,1,yearly,fiber,credit_card,0
CUST-00907,28,51.0,60.30530111126774,2,two_year,fiber,paypal,1
CUST-00908,41,33.0,47.92000922112189,1,monthly,dsl,credit_card,0
CUST-00909,23,1.0,89.72269708458099,1,yearly,dsl,bank_transfer,0
CUST-00910,65,38.0,42.483468394141,3,two_year,fiber,credit_card,0
CUST-00911,29,3.0,64.03909122549243,2,two_year,dsl,bank_transfer,0
CUST-00912,41,67.0,67.13055127495194,3,monthly,dsl,bank_transfer,0
CUST-00913,78,43.0,109.8228022280702,3,yearly,fiber,bank_transfer,0
CUST-00914,54,26.0,61.13256742600806,2,monthly,dsl,credit_card,0
CUST-00915,46,35.0,10.0,3,yearly,fiber,credit_card,0
CUST-00916,51,44.0,82.6111161915617,2,monthly,fiber,credit_card,0
CUST-00917,66,18.0,52.52445367240184,1,yearly,dsl,paypal,0
CUST-00918,33,20.0,71.06577561094367,0,yearly,fiber,credit_card,0
CUST-00919,57,30.0,67.83238247894691,3,monthly,none,bank_transfer,1
CUST-00920,72,18.0,63.15740010455579,1,monthly,dsl,bank_transfer,0
CUST-00921,53,54.0,89.7585145446176,0,monthly,dsl,credit_card,0
CUST-00922,45,7.0,31.67837804118232,1,yearly,fiber,credit_card,1
CUST-00923,26,59.0,57.074644376140995,3,yearly,fiber,credit_card,0
CUST-00924,33,25.0,87.10094782793453,1,yearly,dsl,bank_transfer,0
CUST-00925,76,40.0,54.64788061639079,2,monthly,dsl,paypal,0
CUST-00926,51,11.0,29.779832268250704,2,yearly,dsl,credit_card,0
CUST-00927,36,27.0,86.7138835814184,1,yearly,fiber,paypal,1
CUST-00928,43,54.0,98.07736576103848,5,monthly,fiber,credit_card,0
CUST-00929,53,19.0,68.87511980892484,3,monthly,fiber,credit_card,0
CUST-00930,51,9.0,20.978860038261686,1,monthly,dsl,paypal,0
CUST-00931,61,37.0,87.6492436674704,1,monthly,fiber,paypal,0
CUST-00932,33,,,0,monthly,dsl,credit_card,0
CUST-00933,58,22.0,77.71998192120414,4,monthly,fiber,bank_transfer,0
CUST-00934,45,,47.813404381446006,4,monthly,fiber,paypal,0
CUST-00935,76,40.0,41.00401785582587,4,monthly,dsl,bank_transfer,1
CUST-00936,27,46.0,58.95224957300775,4,monthly,dsl,bank_transfer,0
CUST-00937,27,48.0,65.41756108931851,1,yearly,none,credit_card,0
CUST-00938,46,60.0,53.89479374033879,3,monthly,fiber,credit_card,0
CUST-00939,49,4.0,84.71758195537876,4,monthly,dsl,bank_transfer,1
CUST-00940,60,26.0,58.848265538529155,2,yearly,fiber,bank_transfer,0
CUST-00941,43,0.0,94.50477179179555,1,monthly,dsl,credit_card,1
CUST-00942,74,0.0,77.02932914108699,2,monthly,dsl,credit_card,1
CUST-00943,47,15.0,52.5610698350923,4,monthly,fiber,credit_card,1
CUST-00944,26,43.0,48.35150290419285,1,monthly,dsl,bank_transfer,0
CUST-00945,25,64.0,28.812592523814033,2,yearly,fiber,credit_card,0
CUST-00946,78,55.0,77.26832944667056,0,monthly,fiber,credit_card,0
CUST-00947,26,46.0,61.13531131871605,1,monthly,fiber,credit_card,0
CUST-00948,76,56.0,10.695111798412142,3,yearly,fiber,paypal,0
CUST-00949,35,12.0,56.607128180764995,2,two_year,none,bank_transfer,0
CUST-00950,23,60.0,47.4741492686262,2,monthly,dsl,credit_card,0
CUST-00951,36,64.0,109.39193980426651,2,monthly,dsl,credit_card,0
CUST-00952,56,6.0,27.43053470266726,1,monthly,none,credit_card,0
CUST-00953,44,33.0,33.96623000664866,2,yearly,dsl,bank_transfer,0
CUST-00954,66,59.0,97.7492410776425,4,yearly,fiber,bank_transfer,0
CUST-00955,55,34.0,,1,yearly,fiber,bank_transfer,0
CUST-00956,42,60.0,51.37542653185896,5,monthly,fiber,bank_transfer,0
CUST-00957,57,67.0,54.19785442977723,0,monthly,none,credit_card,1
CUST-00958,78,34.0,85.40588491383282,2,yearly,none,credit_card,0
CUST-00959,43,4.0,11.822505076367245,5,monthly,dsl,credit_card,0
CUST-00960,27,24.0,23.470157887361097,5,two_year,fiber,bank_transfer,1
CUST-00961,43,15.0,62.981664978732205,3,monthly,fiber,credit_card,0
CUST-00962,70,34.0,108.74726415322814,0,monthly,none,bank_transfer,0
CUST-00963,31,42.0,59.10674779583151,3,monthly,fiber,credit_card,0
CUST-00964,76,33.0,72.52341979337886,1,monthly,dsl,bank_transfer,1
CUST-00965,54,14.0,98.3447318141003,0,yearly,fiber,credit_card,0
CUST-00966,55,21.0,122.67211833195366,2,monthly,fiber,credit_card,1
CUST-00967,37,48.0,55.57878817129219,0,yearly,dsl,bank_transfer,1
CUST-00968,75,1.0,69.57908190666434,0,yearly,none,credit_card,0
CUST-00969,20,15.0,115.55138053357106,3,two_year,dsl,credit_card,1
CUST-00970,36,64.0,31.94501812021429,0,yearly,fiber,credit_card,0
CUST-00971,43,7.0,95.68952676384555,2,two_year,fiber,bank_transfer,0
CUST-00972,47,29.0,44.54211169096855,1,two_year,none,credit_card,0
CUST-00973,47,14.0,72.56180917757892,4,monthly,dsl,paypal,0
CUST-00974,27,7.0,63.93452381499314,4,two_year,fiber,paypal,0
CUST-00975,31,30.0,46.04970998246927,5,two_year,dsl,paypal,0
CUST-00976,23,37.0,45.42245180854312,2,monthly,fiber,credit_card,0
CUST-00977,53,,76.91035910634386,1,yearly,fiber,bank_transfer,0
CUST-00978,39,5.0,94.88848320406706,4,monthly,none,credit_card,0
CUST-00979,53,9.0,66.75659492028743,4,yearly,dsl,paypal,0
CUST-00980,54,46.0,71.7528289683304,4,monthly,fiber,bank_transfer,0
CUST-00981,61,61.0,84.27935165727618,2,yearly,fiber,credit_card,0
CUST-00982,51,12.0,45.709530674676,3,monthly,none,credit_card,1
CUST-00983,58,23.0,88.49231271032308,2,yearly,dsl,paypal,0
CUST-00984,54,24.0,90.48357742649367,4,monthly,dsl,paypal,0
CUST-00985,58,25.0,135.09065746876024,2,yearly,fiber,bank_transfer,0
CUST-00986,56,17.0,60.59739523601044,5,monthly,none,bank_transfer,0
CUST-00987,37,3.0,58.547954958296806,7,yearly,none,bank_transfer,1
CUST-00988,33,37.0,89.22414678934364,2,monthly,dsl,paypal,1
CUST-00989,66,25.0,90.47760422280346,3,monthly,fiber,bank_transfer,0
CUST-00990,39,24.0,56.6228211655822,3,monthly,dsl,credit_card,0
CUST-00991,52,19.0,59.92093307674878,3,two_year,dsl,bank_transfer,0
CUST-00992,30,66.0,83.528270955451,3,monthly,dsl,paypal,0
CUST-00993,44,43.0,49.31039398163347,3,yearly,none,credit_card,0
CUST-00994,50,30.0,59.73665029962463,2,monthly,dsl,credit_card,0
CUST-00995,56,14.0,72.23981918421087,5,yearly,fiber,credit_card,1
CUST-00996,50,57.0,94.89846712055645,2,monthly,fiber,credit_card,0
CUST-00997,40,63.0,54.88503459551148,2,monthly,dsl,bank_transfer,0
CUST-00998,77,2.0,23.9403884492332,2,monthly,fiber,credit_card,0
CUST-00999,49,66.0,22.085063312044728,3,monthly,fiber,bank_transfer,0
CUST-01000,68,50.0,38.51467333234667,2,monthly,dsl,credit_card,0
CUST-01001,63,7.0,37.17080704500157,1,monthly,fiber,paypal,0
CUST-01002,52,54.0,66.13473103450228,2,monthly,dsl,paypal,0
CUST-01003,72,7.0,40.27799616005987,3,two_year,fiber,bank_transfer,0
CUST-01004,25,3.0,52.431126004469895,0,monthly,fiber,bank_transfer,0
CUST-01005,75,8.0,50.647852875448756,4,two_year,fiber,credit_card,0
CUST-01006,70,33.0,58.987303478800165,2,monthly,dsl,paypal,1
CUST-01007,49,44.0,,4,monthly,dsl,bank_transfer,0
CUST-01008,63,29.0,86.54868973576292,0,monthly,fiber,credit_card,0
CUST-01009,50,8.0,70.4032353819001,0,monthly,fiber,paypal,0
CUST-01010,34,14.0,58.47434298547905,1,monthly,fiber,credit_card,0
CUST-01011,67,61.0,59.169183584424474,1,two_year,dsl,bank_transfer,0
CUST-01012,33,69.0,78.19366174879873,2,yearly,none,credit_card,0
CUST-01013,37,54.0,84.60422683380726,4,yearly,dsl,bank_transfer,0
CUST-01014,50,7.0,47.30956234748499,6,monthly,fiber,credit_card,0
CUST-01015,69,59.0,70.91201889035578,2,monthly,dsl,credit_card,0
CUST-01016,41,,19.209510783424328,3,yearly,fiber,bank_transfer,0
CUST-01017,48,37.0,75.29284460426493,3,monthly,fiber,paypal,1
CUST-01018,20,10.0,89.05373104896715,4,monthly,fiber,credit_card,1
CUST-01019,25,71.0,62.99828432797811,3,monthly,fiber,bank_transfer,0
CUST-01020,21,31.0,115.41317490350264,5,monthly,fiber,bank_transfer,0
CUST-01021,22,3.0,47.96903881409874,3,yearly,dsl,paypal,1
CUST-01022,71,15.0,75.43601038258153,0,monthly,fiber,credit_card,0
CUST-01023,70,28.0,69.10438133335111,3,monthly,dsl,bank_transfer,0
CUST-01024,68,4.0,67.49255831391478,6,two_year,none,paypal,0
CUST-01025,21,23.0,67.14194579988131,1,two_year,dsl,credit_card,1
CUST-01026,22,33.0,72.67762575023679,4,monthly,fiber,credit_card,0
CUST-01027,35,68.0,91.1989685865925,1,monthly,dsl,paypal,0
CUST-01028,53,6.0,104.4434059068686,2,yearly,fiber,credit_card,0
CUST-01029,38,41.0,69.94374388739607,5,monthly,fiber,credit_card,0
CUST-01030,48,65.0,90.38290180429082,0,monthly,fiber,credit_card,0
CUST-01031,28,58.0,52.455826343330436,1,monthly,dsl,paypal,0
CUST-01032,63,66.0,89.14888631815583,3,monthly,dsl,paypal,0
CUST-01033,37,12.0,50.95021190432524,2,two_year,dsl,bank_transfer,0
CUST-01034,22,57.0,97.26649840220331,3,yearly,dsl,bank_transfer,0
CUST-01035,64,70.0,,3,two_year,dsl,credit_card,0
CUST-01036,73,23.0,66.94790280071521,1,yearly,dsl,credit_card,0
CUST-01037,18,35.0,15.186412729814784,2,yearly,none,credit_card,0
CUST-01038,45,38.0,56.29817666887943,1,yearly,fiber,credit_card,0
CUST-01039,69,35.0,100.79687835723259,3,yearly,none,credit_card,0
CUST-01040,61,20.0,83.82691967563112,1,monthly,none,bank_transfer,0
CUST-01041,71,69.0,76.22283996687574,1,monthly,dsl,credit_card,0
CUST-01042,43,68.0,95.21670889887098,4,monthly,fiber,credit_card,0
CUST-01043,41,27.0,82.11133598121054,3,monthly,fiber,credit_card,0
CUST-01044,61,57.0,100.44312968627841,4,monthly,dsl,credit_card,0
CUST-01045,27,28.0,92.98559191617464,1,monthly,fiber,credit_card,0
CUST-01046,32,57.0,108.04251131842398,1,yearly,fiber,credit_card,0
CUST-01047,55,42.0,78.96990209765636,3,monthly,dsl,credit_card,0
CUST-01048,59,33.0,92.63148503734887,2,monthly,none,bank_transfer,0
CUST-01049,25,9.0,62.32182317285537,5,monthly,dsl,bank_transfer,1
CUST-01050,49,47.0,54.96347971102485,5,monthly,dsl,paypal,1
CUST-01051,40,23.0,112.66919101047434,7,two_year,fiber,bank_transfer,1
CUST-01052,49,15.0,75.4051169080672,2,monthly,fiber,bank_transfer,0
CUST-01053,77,13.0,90.12201414655948,0,monthly,dsl,paypal,0
CUST-01054,22,70.0,73.09350036028475,4,monthly,fiber,bank_transfer,0
CUST-01055,79,7.0,55.337108727000896,4,yearly,dsl,bank_transfer,1
CUST-01056,45,57.0,70.27457231456003,1,yearly,none,credit_card,0
CUST-01057,65,62.0,105.89985044419285,1,monthly,dsl,credit_card,0
CUST-01058,44,2.0,83.8810018569856,1,monthly,dsl,credit_card,1
CUST-01059,37,42.0,27.213171006738524,2,yearly,dsl,credit_card,0
CUST-01060,65,41.0,,2,two_year,dsl,bank_transfer,0
CUST-01061,60,25.0,114.5573448176178,0,monthly,fiber,credit_card,0
CUST-01062,26,48.0,64.6550784537511,3,monthly,fiber,bank_transfer,1
CUST-01063,61,,24.988032706645484,2,monthly,fiber,paypal,0
CUST-01064,64,31.0,117.32622213556358,2,monthly,dsl,bank_transfer,0
CUST-01065,42,31.0,87.05981274531982,2,yearly,fiber,credit_card,0
CUST-01066,75,,68.24967852968,1,two_year,dsl,credit_card,0
CUST-01067,57,45.0,60.71455659794828,3,two_year,dsl,credit_card,0
CUST-01068,38,27.0,97.05879824479338,2,yearly,fiber,paypal,0
CUST-01069,18,66.0,56.45041499434519,4,monthly,dsl,bank_transfer,0
CUST-01070,59,,98.7064106128997,3,two_year,fiber,bank_transfer,0
CUST-01071,30,67.0,83.5548821431064,2,monthly,fiber,bank_transfer,0
CUST-01072,64,52.0,76.11704813718374,1,monthly,fiber,bank_transfer,0
CUST-01073,50,28.0,73.63787013338988,0,yearly,fiber,bank_transfer,0
CUST-01074,46,55.0,65.62579908214555,0,monthly,none,credit_card,0
CUST-01075,28,23.0,96.14100300523164,5,yearly,none,credit_card,1
CUST-01076,62,19.0,48.366429197454146,5,two_year,dsl,credit_card,0
CUST-01077,28,32.0,29.45187182924477,2,yearly,dsl,bank_transfer,0
CUST-01078,43,69.0,85.36100307231186,4,yearly,dsl,paypal,0
CUST-01079,69,40.0,85.7809582016787,2,monthly,none,bank_transfer,1
CUST-01080,75,27.0,82.00602881279417,2,monthly,dsl,bank_transfer,0
CUST-01081,79,33.0,80.19320924045097,2,yearly,fiber,paypal,0
CUST-01082,77,20.0,61.9864905415613,1,yearly,dsl,credit_card,0
CUST-01083,52,47.0,89.68706760963813,5,two_year,none,credit_card,0
CUST-01084,30,25.0,68.86104683113648,4,monthly,fiber,paypal,0
CUST-01085,70,39.0,57.82216097962055,1,monthly,fiber,paypal,0
CUST-01086,67,26.0,62.202717193615,4,monthly,fiber,bank_transfer,0
CUST-01087,79,23.0,120.5159924693958,2,yearly,fiber,credit_card,0
CUST-01088,58,69.0,26.625597948864183,3,yearly,dsl,paypal,0
CUST-01089,26,24.0,82.49470260739497,2,two_year,fiber,bank_transfer,0
CUST-01090,49,5.0,28.02223930940707,2,monthly,none,bank_transfer,0
CUST-01091,45,27.0,67.29416654192566,2,monthly,dsl,credit_card,0
CUST-01092,70,38.0,59.15931287114531,6,monthly,fiber,bank_transfer,1
CUST-01093,42,6.0,17.874292583003054,2,monthly,dsl,paypal,0
CUST-01094,38,22.0,79.72593976084407,1,monthly,dsl,paypal,0
CUST-01095,22,11.0,60.4990484451951,1,yearly,dsl,bank_transfer,0
CUST-01096,69,36.0,17.5198414359689,4,monthly,fiber,bank_transfer,1
CUST-01097,64,52.0,90.9892022693563,2,monthly,dsl,bank_transfer,0
CUST-01098,20,,105.87515444972337,1,yearly,fiber,bank_transfer,0
CUST-01099,44,28.0,107.2531085574143,4,yearly,fiber,credit_card,0
CUST-01100,47,62.0,78.97391101628678,0,monthly,fiber,credit_card,0
CUST-01101,47,15.0,71.15145346442789,0,monthly,fiber,credit_card,0
CUST-01102,74,56.0,103.20391552239492,1,yearly,dsl,bank_transfer,0
CUST-01103,27,40.0,,4,yearly,fiber,credit_card,0
CUST-01104,36,54.0,98.33921757189063,4,yearly,dsl,credit_card,0
CUST-01105,29,,46.46155994425497,3,monthly,fiber,paypal,1
